symbol	class	scoped_callsites	declaring_file
tree_sitter_rust	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_node_child	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_node_child_count	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_node_end_byte	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_node_start_byte	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_node_type	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_parser_delete	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_parser_new	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_parser_parse_string	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_parser_set_language	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_tree_delete	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
ts_tree_root_node	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/mcp/multi_lang/rust_provider.spl
type_id_of	DEAD_DECLARATION	0	src/lib/gc_async_mut/gc.spl
udp_socket_bind	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_close	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_connect	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_join_multicast	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_leave_multicast	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_local_addr	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_recv	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_recv_from	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_send	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_send_to	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_set_broadcast	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_set_multicast_loop	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_set_nonblocking	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
udp_socket_set_read_timeout	GENUINELY_MISSING	1	src/lib/gc_async_mut/net/ffi.spl
unregister_array	SHADOWED_BY_SPL_FN	2	src/runtime/simple_core/core_array_ops.spl
unsafe_addr_of	c_runtime_source_only	101	src/os/apps/shell/shell_async_file.spl
upx_compress_file	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
upx_decompress_file	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
upx_ensure_available	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
upx_get_path	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
upx_get_ratio	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
upx_is_available	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
upx_is_compressed	rust_source_feature_gated	3	src/lib/gc_async_mut/compress/upx.spl
url_decode	SHADOWED_BY_SPL_FN	6	src/lib/gc_async_mut/net/ffi.spl
url_encode	SHADOWED_BY_SPL_FN	6	src/lib/gc_async_mut/net/ffi.spl
url_parse	GENUINELY_MISSING	3	src/lib/gc_async_mut/net/ffi.spl
utf8_bytes_of_t	GENUINELY_MISSING	1	test/01_unit/lib/driver/driver_manifest_test.spl
uw_probe_extern_provided	DEAD_DECLARATION	0	src/lib/common/use_warning_probe.spl
val_get_array	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
val_get_float	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
val_get_int	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
val_get_kind	SHADOWED_BY_SPL_FN	4	src/compiler/10.frontend/core/type_checker.spl
val_get_struct_fields	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
val_get_struct_name	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
val_get_struct_values	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
val_get_text	SHADOWED_BY_SPL_FN	1	src/compiler/10.frontend/core/type_checker.spl
vfs_chmod	GENUINELY_MISSING	1	src/os/apps/coreutils/chmod.spl
vfs_close	GENUINELY_MISSING	6	src/os/apps/coreutils/cat.spl
vfs_closedir	GENUINELY_MISSING	1	src/os/apps/coreutils/ls.spl
vfs_create	GENUINELY_MISSING	2	src/os/apps/coreutils/cp.spl
vfs_mkdir	GENUINELY_MISSING	1	src/os/apps/coreutils/mkdir.spl
vfs_open	GENUINELY_MISSING	4	src/os/apps/coreutils/cat.spl
vfs_opendir	GENUINELY_MISSING	1	src/os/apps/coreutils/ls.spl
vfs_read_all	GENUINELY_MISSING	2	src/os/apps/coreutils/cp.spl
vfs_read_line	GENUINELY_MISSING	4	src/os/apps/coreutils/cat.spl
vfs_readdir	GENUINELY_MISSING	2	src/os/apps/coreutils/ls.spl
vfs_rename	GENUINELY_MISSING	1	src/os/apps/coreutils/mv.spl
vfs_unlink	GENUINELY_MISSING	2	src/os/apps/coreutils/mv.spl
vfs_write_all	GENUINELY_MISSING	2	src/os/apps/coreutils/cp.spl
vmm_map_page	SHADOWED_BY_SPL_FN	4	src/os/kernel/memory/heap.spl
vscode_actions_apply_edit	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/actions.spl
vscode_actions_create_workspace_edit	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/actions.spl
vscode_actions_edit_delete	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/actions.spl
vscode_actions_edit_insert	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/actions.spl
vscode_actions_edit_replace	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/actions.spl
vscode_actions_register_provider	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/actions.spl
vscode_commands_execute	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/commands.spl
vscode_commands_get_commands	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/commands.spl
vscode_commands_register	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/commands.spl
vscode_debug_continue	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_evaluate	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_pause	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_register_adapter	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_set_breakpoint	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_start_session	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_step_into	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_step_out	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_step_over	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_debug_stop	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/dap.spl
vscode_document_provider_fire_change	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/document_provider.spl
vscode_document_provider_register	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/document_provider.spl
vscode_languages_create_diagnostic_collection	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/languages.spl
vscode_languages_register_code_actions	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/vscode/languages.spl
vscode_languages_register_completion	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/languages.spl
vscode_languages_register_definition	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/languages.spl
vscode_languages_register_hover	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/languages.spl
vscode_languages_set_diagnostics	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/languages.spl
vscode_tasks_execute_task	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/tasks.spl
vscode_tasks_fetch_tasks	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/tasks.spl
vscode_tasks_register_provider	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/tasks.spl
vscode_terminal_create	GENUINELY_MISSING	2	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_dispose	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_get_exit_status	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_get_process_id	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_hide	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_on_exit	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_send_text	GENUINELY_MISSING	2	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_terminal_show	GENUINELY_MISSING	2	src/compiler_rust/lib/std/src/vscode/terminal.spl
vscode_tree_view_refresh	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/tree_view.spl
vscode_tree_view_register	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/tree_view.spl
vscode_tree_view_reveal	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/tree_view.spl
vscode_webview_create_panel	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/webview.spl
vscode_webview_dispose	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/webview.spl
vscode_webview_on_message	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/webview.spl
vscode_webview_post_message	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/webview.spl
vscode_webview_set_html	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/webview.spl
vscode_window_create_status_bar_item	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_get_active_editor_uri	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_show_error	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_show_info	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_show_message	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_show_warning	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_status_bar_hide	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_status_bar_set_text	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_window_status_bar_show	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/window.spl
vscode_workspace_close_text_document	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_find_files	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_get_configuration	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_get_folders	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_get_workspace_folder	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_open_text_document	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_save_text_document	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
vscode_workspace_update_configuration	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/workspace.spl
warp_size	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/gpu/kernel/core.spl
wasm_lsp_initialize	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/wasm_lsp.spl
wasm_lsp_register_handler	GENUINELY_MISSING	5	src/compiler_rust/lib/std/src/vscode/wasm_lsp.spl
wasm_lsp_send_notification	GENUINELY_MISSING	1	src/compiler_rust/lib/std/src/vscode/wasm_lsp.spl
wasm_lsp_send_response	DEAD_DECLARATION	0	src/compiler_rust/lib/std/src/vscode/wasm_lsp.spl
wasm_rt_free	c_runtime_source_only	2	src/lib/scv/wasm_executor.spl
wasm_rt_load	c_runtime_source_only	2	src/lib/scv/wasm_executor.spl
wasm_rt_parse_all	c_runtime_source_only	2	src/lib/scv/wasm_executor.spl
with	DEAD_DECLARATION	0	test/01_unit/compiler/linker/extern_unimplemented_weak_stub_fabrication_spec.spl
write_header	GENUINELY_MISSING	12	src/lib/gc_async_mut/gc.spl
write_header_field	GENUINELY_MISSING	6	src/lib/gc_async_mut/gc.spl
